systemTime,severity,tag,timestamp,x,y,z
2023-01-09T15:32:09.998Z,log,gyro,9536712,991,1823,-667
2023-01-09T15:32:09.998Z,log,acc,9546112,2088,-486,-7406
2023-01-09T15:32:09.998Z,log,gyro,9546112,1018,1691,-683
2023-01-09T15:32:09.998Z,log,acc,9555511,1953,-377,-7022
2023-01-09T15:32:09.998Z,log,gyro,9555511,985,1365,-575
2023-01-09T15:32:10.060Z,log,acc,9564880,2019,-317,-6878
2023-01-09T15:32:10.060Z,log,gyro,9564880,960,950,-371
2023-01-09T15:32:10.064Z,log,mag,9564971,-567,-13,568
2023-01-09T15:32:10.064Z,log,acc,9574279,2147,-396,-6971
2023-01-09T15:32:10.069Z,log,gyro,9574279,948,534,-108
2023-01-09T15:32:10.069Z,log,acc,9583679,2273,-570,-7044
2023-01-09T15:32:10.069Z,log,gyro,9583679,919,188,154
2023-01-09T15:32:10.069Z,log,acc,9593078,2345,-784,-7073
2023-01-09T15:32:10.069Z,log,gyro,9593078,824,-76,346
2023-01-09T15:32:10.069Z,log,acc,9602447,2461,-981,-7103
2023-01-09T15:32:10.069Z,log,gyro,9602447,640,-284,445
2023-01-09T15:32:10.069Z,log,mag,9602569,-568,-15,552
2023-01-09T15:32:10.073Z,log,acc,9611846,2535,-1083,-7232
2023-01-09T15:32:10.073Z,log,gyro,9611846,432,-453,501
2023-01-09T15:32:10.118Z,log,acc,9621246,2591,-1158,-7432
2023-01-09T15:32:10.122Z,log,gyro,9621246,313,-565,564
2023-01-09T15:32:10.122Z,log,acc,9630645,2661,-1259,-7554
2023-01-09T15:32:10.122Z,log,gyro,9630645,321,-600,642
2023-01-09T15:32:10.122Z,log,acc,9640045,2681,-1358,-7601
2023-01-09T15:32:10.126Z,log,gyro,9640045,360,-596,695
2023-01-09T15:32:10.126Z,log,mag,9640136,-573,-11,557
2023-01-09T15:32:10.126Z,log,acc,9649414,2663,-1450,-7572
2023-01-09T15:32:10.126Z,log,gyro,9649414,335,-602,701
2023-01-09T15:32:10.126Z,log,acc,9658813,2661,-1447,-7533
2023-01-09T15:32:10.126Z,log,gyro,9658813,262,-626,667
2023-01-09T15:32:10.126Z,log,acc,9668212,2572,-1357,-7483
2023-01-09T15:32:10.126Z,log,gyro,9668212,202,-674,618
2023-01-09T15:32:10.130Z,log,acc,9677612,2464,-1328,-7442
2023-01-09T15:32:10.130Z,log,gyro,9677612,173,-744,569
2023-01-09T15:32:10.130Z,log,mag,9677703,-575,-10,556
2023-01-09T15:32:10.181Z,log,acc,9687011,2436,-1353,-7496
2023-01-09T15:32:10.185Z,log,gyro,9687011,144,-817,506
2023-01-09T15:32:10.185Z,log,acc,9696380,2429,-1346,-7665
